patentId,artUnit,examinerName,filingDate,issueDate
8747116,3715,"CRENWELGE, RANDALL NEAL",2009-07-10,2014-06-10
8075338,2833,"PAUMEN, GARY F",2010-10-18,2011-12-13
8366481,2833,"HAMMOND, BRIGGITTE R",2011-03-30,2013-02-05
5523791,2602,"KOSTAK, VICTOR R",1993-10-12,1996-06-04
8366481,2833,"HAMMOND, BRIGGITTE R",2011-03-30,2013-02-05
8075338,2833,"PAUMEN, GARY F",2010-10-18,2011-12-13
8617821,1648,"CHEN, STACY BROWN",2009-07-28,2013-12-31
5754946,2745,"LE, THANH C",1993-09-21,1998-05-19
8242158,1629,"POLANSKY, GREGG",2012-01-04,2012-08-14
8338470,1629,"POLANSKY, GREGG",2012-07-03,2012-12-25
8455527,1629,"POLANSKY, GREGG",2012-11-15,2013-06-04
8648106,1621,"POLANSKY, GREGG",2013-04-22,2014-02-11
5754946,2745,"LE, THANH C",1993-09-21,1998-05-19
8822438,1621,"HUI, SAN MING R",2011-02-24,2014-09-02
9095233,3728,"HICKS, ROBERT J",2013-11-25,2015-08-04
8904516,2492,"PAN, PEILIANG",2013-06-06,2014-12-02
7904360,3691,"CAMPEN, KELLY SCAGGS",2003-01-30,2011-03-08
8589271,3691,"CAMPEN, KELLY SCAGGS",2012-02-03,2013-11-19
6249876,2182,"BUTLER, DENNIS",1998-11-16,2001-06-19
6249876,2182,"BUTLER, DENNIS",1998-11-16,2001-06-19
6212079,2838,"BERHANE, ADOLF D",2000-06-30,2001-04-03
6212079,2838,"BERHANE, ADOLF D",2000-06-30,2001-04-03
8115457,2858,"WILLIAMS, ARUN C",2009-07-31,2012-02-14
8115457,2858,"WILLIAMS, ARUN C",2009-07-31,2012-02-14
6858650,1624,"TUCKER, ZACHARY C",2002-05-14,2005-02-22
6538908,2838,"PATEL, RAJNIKANT B",2002-06-11,2003-03-25
6107851,2816,"ZWEIZIG, JEFFERY SHAWN",1998-05-18,2000-08-22
6107851,2816,"ZWEIZIG, JEFFERY SHAWN",1998-05-18,2000-08-22
7834605,2838,"PATEL, RAJNIKANT B",2009-10-16,2010-11-16
6715554,3672,"DANG, HOANG C",2000-10-09,2004-04-06
6249516,2663,"VU, HUY DUY",2000-01-27,2001-06-19
8581710,2684,"PHAM, TOAN NGOC",2012-09-05,2013-11-12
8498749,2127,"WHITTINGTON, ANTHONY T",2011-11-02,2013-07-30
6716602,1636,"SULLIVAN, DANIEL M",2001-11-01,2004-04-06
8454186,2889,"HANLEY, BRITT D",2011-05-20,2013-06-04
8454186,2889,"HANLEY, BRITT D",2011-05-20,2013-06-04
8454187,2889,"HANLEY, BRITT D",2012-05-01,2013-06-04
8454187,2889,"HANLEY, BRITT D",2012-05-01,2013-06-04
9044056,2875,"ALAVI, ALI",2013-03-15,2015-06-02
7820161,1644,"SCHWADRON, RONALD B",2000-05-04,2010-10-26
8936379,2875,"HARRIS, WILLIAM N",2011-09-22,2015-01-20
8936379,2875,"HARRIS, WILLIAM N",2011-09-22,2015-01-20
8936379,2875,"HARRIS, WILLIAM N",2011-09-22,2015-01-20
6782211,2633,"BELLO, AGUSTIN",1999-11-04,2004-08-24
6060596,1636,"YUCEL, IREM",1998-03-03,2000-05-09
7943851,2835,"PATEL, DHIRUBHAI R",2009-03-04,2011-05-17
6438057,2824,"LE, VU ANH",2001-07-06,2002-08-20
6850414,2841,"VU, PHUONG T",2002-07-02,2005-02-01
7315454,2841,"LEVI, DAMEON E",2006-05-24,2008-01-01
8122102,2444,"IBRAHIM, MOHAMED",2007-07-02,2012-02-21
6980101,2632,"POPE, DARYL C",2005-03-14,2005-12-27
9187921,3633,"A, PHI DIEU TRAN",2014-12-15,2015-11-17
6218323,1755,"GROUP, KARL E",1999-08-12,2001-04-17
6858650,1624,"TUCKER, ZACHARY C",2002-05-14,2005-02-22
9282396,2656,"FLANDERS, ANDREW C",2013-02-25,2016-03-08
9282396,2656,"FLANDERS, ANDREW C",2013-02-25,2016-03-08
8791154,1629,"TRAN, MY CHAU T",2012-05-18,2014-07-29
9326548,1747,"MAYES, DIONNE WALLS",2014-04-03,2016-05-03
9370205,1747,"MAYES, DIONNE WALLS",2013-01-30,2016-06-21
6775745,2186,"ELMORE, STEPHEN C",2001-09-07,2004-08-10
6466983,2155,"WON, MICHAEL YOUNG",1999-09-30,2002-10-15
8528118,3765,"WORRELL JR, LARRY D",2011-06-03,2013-09-10
6758600,2839,"NGUYEN, KHIEM M",2002-09-27,2004-07-06
6869227,2839,"NGUYEN, KHIEM M",2004-03-22,2005-03-22
8813269,3765,"GRACZ, KATHARINE",2008-04-15,2014-08-26
8938818,3765,"WORRELL JR, LARRY D",2013-03-15,2015-01-27
6276930,3732,"WILSON, JOHN J",1999-11-19,2001-08-21
8522385,3727,"HORTON, ANDREW ALAN",2012-05-22,2013-09-03
8327011,2454,"MCLEOD, MARSHALL M",2012-01-24,2012-12-04
8122141,2454,"MCLEOD, MARSHALL M",2010-05-10,2012-02-21
8185611,2454,"MCLEOD, MARSHALL M",2010-05-10,2012-05-22
8364839,2454,"MCLEOD, MARSHALL M",2012-02-16,2013-01-29
9049574,2443,"MIRZA, ADNAN M",2014-09-11,2015-06-02
9049574,2443,"MIRZA, ADNAN M",2014-09-11,2015-06-02
9055416,2443,"MIRZA, ADNAN M",2014-09-11,2015-06-09
9055416,2443,"MIRZA, ADNAN M",2014-09-11,2015-06-09
6585212,3632,"SZUMNY, JONATHON A",2001-08-20,2003-07-01
9326549,1747,"MAYES, DIONNE WALLS",2015-05-21,2016-05-03
6858650,1624,"TUCKER, ZACHARY C",2002-05-14,2005-02-22
7976838,1644,"DAHLE, CHUN WU",2008-03-20,2011-07-12
9364027,1747,"MAYES, DIONNE WALLS",2014-07-10,2016-06-14
7552124,2168,"OMOSEWO, OLUBUSOLA",2004-06-17,2009-06-23
9039718,3776,"LEWIS, CASEY B",2012-07-24,2015-05-26
7415530,2155,"ENG, DAVID Y",2006-10-26,2008-08-19
9116908,2455,"TRAN, PHILIP B",2014-06-12,2015-08-25
8232661,2833,"TA, THO DAC",2011-05-28,2012-07-31
6491589,3712,"NGUYEN, KIEN T",2000-08-02,2002-12-10
RE43106,2627,"EDUN, MUHAMMAD N",2007-09-04,2012-01-17
RE43106,2627,"EDUN, MUHAMMAD N",2007-09-04,2012-01-17
7146202,3735,"NASSER, ROBERT L",2004-06-16,2006-12-05
8187433,1759,"BALL, JOHN C",2006-10-03,2012-05-29
6262512,2834,"DOUGHERTY, THOMAS M",1999-11-08,2001-07-17
9393648,3748,"OLSZEWSKI, THOMAS JOHN",2010-03-30,2016-07-19
9300792,,,,
9326548,1747,"MAYES, DIONNE WALLS",2014-04-03,2016-05-03
9326548,1747,"MAYES, DIONNE WALLS",2014-04-03,2016-05-03
6407213,1642,"DAVIS, MINH TAM B",1993-11-17,2002-06-18
6407213,1642,"DAVIS, MINH TAM B",1993-11-17,2002-06-18
9044226,3773,"ANDERSON, GREGORY A",2013-09-05,2015-06-02
8926663,3773,"ANDERSON, GREGORY A",2013-11-19,2015-01-06
6381211,2664,"NGO, RICKY QUOC",2000-05-25,2002-04-30
9094802,2646,"SIDDIQUI, KASHIF",2014-01-30,2015-07-28
6381211,2664,"NGO, RICKY QUOC",2000-05-25,2002-04-30
8452148,2874,"CHU, CHRIS H",2008-11-25,2013-05-28
8565256,2472,"JIANG, CHARLES C",2012-01-27,2013-10-22
9339062,1747,"NGUYEN, PHU HOANG",2015-05-27,2016-05-17
9326551,1747,"NGUYEN, PHU HOANG",2015-05-27,2016-05-03
9326550,1747,"NGUYEN, PHU HOANG",2015-05-22,2016-05-03
8184938,2874,"DOAN, JENNIFER",2008-11-25,2012-05-22
7490037,2626,"VO, HUYEN X",2005-06-02,2009-02-10
6820133,2141,"NGUYEN, QUANG N",2000-03-24,2004-11-16
6233389,2615,"TRAN, THAI Q",1998-07-30,2001-05-15
7743864,3611,"BOEHLER, ANNE MARIE M",2003-08-11,2010-06-29
8479741,3771,"DOUGLAS, STEVEN O",2009-01-14,2013-07-09
8550072,3771,"YOUNG, RACHEL T",2011-12-05,2013-10-08
8550072,3771,"YOUNG, RACHEL T",2011-12-05,2013-10-08
8479741,3771,"DOUGLAS, STEVEN O",2009-01-14,2013-07-09
6398197,1724,"BUSHEY, CHARLES S",2000-05-04,2002-06-04
8527407,3691,"HAMILTON, LALITA M",2011-08-20,2013-09-03
8527407,3691,"HAMILTON, LALITA M",2011-08-20,2013-09-03
8744963,3691,"HAMILTON, LALITA M",2012-11-30,2014-06-03
8186345,3771,"DOUGLAS, STEVEN O",2010-05-11,2012-05-29
8453641,3771,"DOUGLAS, STEVEN O",2007-10-18,2013-06-04
7111624,3731,"DAWSON, GLENN K",2002-09-18,2006-09-26
8443807,3771,"DOUGLAS, STEVEN O",2009-06-17,2013-05-21
7111624,3731,"DAWSON, GLENN K",2002-09-18,2006-09-26
8091547,3771,"YOUNG, RACHEL T",2006-07-05,2012-01-10
8091547,3771,"YOUNG, RACHEL T",2006-07-05,2012-01-10
8091547,3771,"YOUNG, RACHEL T",2006-07-05,2012-01-10
9189437,2181,"LEE, CHUN KUAN",2006-08-24,2015-11-17
8443807,3771,"DOUGLAS, STEVEN O",2009-06-17,2013-05-21
9265902,3771,"DOUGLAS, STEVEN O",2013-06-03,2016-02-23
8880862,2118,"SURYAWANSHI, SURESH",2011-05-27,2014-11-04
8880862,2118,"SURYAWANSHI, SURESH",2011-05-27,2014-11-04
8880862,2118,"SURYAWANSHI, SURESH",2011-05-27,2014-11-04
7241034,2875,"ALAVI, ALI",2002-10-31,2007-07-10
7941822,2424,"BROWN, RUEBEN M",2008-02-01,2011-05-10
8974620,1745,"CHAN, SING P",2013-03-15,2015-03-10
7941822,2424,"BROWN, RUEBEN M",2008-02-01,2011-05-10
6757913,2614,"KOSTAK, VICTOR R",2001-03-01,2004-06-29
7225712,3724,"ALIE, GHASSEM",2001-08-13,2007-06-05
7600455,3724,"ALIE, GHASSEM",2001-08-13,2009-10-13
7895927,3724,"PRONE, JASON D",2010-05-19,2011-03-01
8011279,3724,"ALIE, GHASSEM",2007-12-17,2011-09-06
8191450,3724,"PRONE, JASON D",2010-08-20,2012-06-05
8571194,2652,"HONG, HARRY S",2010-10-19,2013-10-29
8942107,2471,"HYUN, SOON D",2012-02-10,2015-01-27
9019838,2471,"HYUN, SOON D",2012-09-14,2015-04-28
8902760,2471,"HYUN, SOON D",2012-09-14,2014-12-02
9094268,2632,"TRAN, KHAI",2014-06-04,2015-07-28
8850507,2421,"CHOWDHURY, SUMAIYA A",2014-01-06,2014-09-30
8893212,2421,"CHOWDHURY, SUMAIYA A",2014-01-06,2014-11-18
8944337,2876,"TRAIL, ALLYSON NEEL",2013-10-22,2015-02-03
7708553,3743,"BASICHAS, ALFRED",2004-04-08,2010-05-04
7622115,1642,"GODDARD, LAURA B",2007-06-14,2009-11-24
7224275,2612,"CROSLAND, DONNIE L",2003-05-29,2007-05-29
9320300,1747,"NGUYEN, PHU HOANG",2014-06-18,2016-04-26
7224275,2612,"CROSLAND, DONNIE L",2003-05-29,2007-05-29
8078436,2123,"COTHRAN, BERNARD E",2008-10-16,2011-12-13
8749507,2625,"LIANG, REGINA",2012-04-06,2014-06-10
8738278,3663,"DAGER, JONATHAN M",2013-02-11,2014-05-27
8478799,2155,"WALDRON, SCOTT A",2010-06-25,2013-07-02
8478799,2155,"WALDRON, SCOTT A",2010-06-25,2013-07-02
8974072,2875,"HANLEY, BRITT D",2012-12-18,2015-03-10
8974072,2875,"HANLEY, BRITT D",2012-12-18,2015-03-10
9066617,1784,"KRUPICKA, ADAM C",2012-10-29,2015-06-30
8721118,2875,"TSO, LAURA K",2012-12-10,2014-05-13
9045951,3672,"WRIGHT, GIOVANNA COLLINS",2013-12-18,2015-06-02
8472012,2877,"LAUCHMAN, LAYLA G",2012-08-28,2013-06-25
8786844,2877,"GEISEL, KARA E",2012-09-05,2014-07-22
9043093,3665,"KING, RODNEY P",2007-10-31,2015-05-26
7110096,2877,"EVANS, FANNIE L",2005-09-26,2006-09-19
7397541,2877,"EVANS, FANNIE L",2006-09-18,2008-07-08
9043093,3665,"KING, RODNEY P",2007-10-31,2015-05-26
6490038,2877,"EVANS, FANNIE L",1999-09-15,2002-12-03
6307629,2877,"EVANS, FANNIE L",1999-03-12,2001-10-23
8527640,2452,"HOANG, HIEU T",2009-09-02,2013-09-03
8640183,2421,"CHOWDHURY, SUMAIYA A",2012-10-26,2014-01-28
8689273,2421,"CHOWDHURY, SUMAIYA A",2012-11-06,2014-04-01
8914840,2421,"CHOWDHURY, SUMAIYA A",2014-01-06,2014-12-16
7113283,2877,"EVANS, FANNIE L",2002-11-22,2006-09-26
6915955,2876,"FRECH, KARL D",2002-01-04,2005-07-12
6989123,1732,"HUSON, MONICA ANNE",2005-02-18,2006-01-24
9059532,2831,"PATEL, HARSHAD C",2013-03-18,2015-06-16
9045951,3672,"WRIGHT, GIOVANNA COLLINS",2013-12-18,2015-06-02
6690400,2174,"TRAN, MYLINH T",1999-09-29,2004-02-10
7356677,2116,"RAHMAN, FAHMIDA",2002-10-18,2008-04-08
9131803,1771,"TOOMER, CEPHIA D",2011-04-29,2015-09-15
8645558,2454,"PARK, JEONG S",2008-11-14,2014-02-04
6792373,2863,"BUI, BRYAN",2002-05-24,2004-09-14
8727569,2875,"TSO, LAURA K",2013-09-03,2014-05-20
8727569,2875,"TSO, LAURA K",2013-09-03,2014-05-20
7009034,1654,"MOHAMED, ABDEL A",2001-11-09,2006-03-07
7807799,1647,"ALLEN, MARIANNE P",2008-11-12,2010-10-05
6470399,2185,"DU, THUAN N",1999-06-14,2002-10-22
9189437,2181,"LEE, CHUN KUAN",2006-08-24,2015-11-17
9189437,2181,"LEE, CHUN KUAN",2006-08-24,2015-11-17
9189437,2181,"LEE, CHUN KUAN",2006-08-24,2015-11-17
6470399,2185,"DU, THUAN N",1999-06-14,2002-10-22
9189437,2181,"LEE, CHUN KUAN",2006-08-24,2015-11-17
8237134,2881,"WELLS, NIKITA",2012-02-21,2012-08-07
7635966,2858,"FANTU, YALKEW",2006-06-28,2009-12-22
8467844,3739,"COHEN, LEE S",2010-09-21,2013-06-18
9276689,,,,
8966144,2181,"LEE, CHUN KUAN",2006-08-24,2015-02-24
8544563,3672,"NEUDER, WILLIAM P",2009-09-14,2013-10-01
6484257,2132,"DARROW, JUSTIN T",1999-02-27,2002-11-19
7719981,2465,"HSU, ALPUS",2004-07-02,2010-05-18
7927206,3716,"D'AGOSTINO, PAUL ANTHONY",2008-02-14,2011-04-19
6913532,3713,"ONEILL, MICHAEL W",2001-10-15,2005-07-05
7331867,3714,"D'AGOSTINO, PAUL ANTHONY",2005-06-17,2008-02-19
8246444,3716,"D'AGOSTINO, PAUL ANTHONY",2011-01-27,2012-08-21
9326549,1747,"MAYES, DIONNE WALLS",2015-05-21,2016-05-03
8966144,2181,"LEE, CHUN KUAN",2006-08-24,2015-02-24
9125051,2412,"KAMARA, MOHAMED A",2013-10-21,2015-09-01
8504746,2181,"LEE, CHUN KUAN",2010-09-27,2013-08-06
8504746,2181,"LEE, CHUN KUAN",2010-09-27,2013-08-06
6470399,2185,"DU, THUAN N",1999-06-14,2002-10-22
9125051,2412,"KAMARA, MOHAMED A",2013-10-21,2015-09-01
8590757,3782,"SKURDAL, COREY NELSON",2007-12-03,2013-11-26
RE39470,2629,"LEWIS, DAVID LEE",2001-03-30,2007-01-16
9022260,3782,"SKURDAL, COREY NELSON",2013-10-07,2015-05-05
9043093,3665,"KING, RODNEY P",2007-10-31,2015-05-26
8967937,3652,"KEENAN, JAMES W",2011-09-09,2015-03-03
9055953,3733,"PHILOGENE, PEDRO",2010-05-11,2015-06-16
8360267,3788,"VAN BUSKIRK, JAMES M",2011-08-26,2013-01-29
9182027,3654,"LIU, HENRY Y",2011-12-06,2015-11-10
7090690,3731,"JACKSON, GARY",2002-11-19,2006-08-15
6542078,2632,"MULLEN, THOMAS J",2001-02-16,2003-04-01
6542078,2632,"MULLEN, THOMAS J",2001-02-16,2003-04-01
8035649,2628,"AMIN, JWALANT B",2006-12-27,2011-10-11
6828909,2632,"MULLEN, THOMAS J",2002-04-08,2004-12-07
6828909,2632,"MULLEN, THOMAS J",2002-04-08,2004-12-07
7336260,2629,"OSORIO, RICARDO",2002-11-01,2008-02-26
8253743,2628,"WU, SING-WAI",2007-02-27,2012-08-28
8984565,2424,"BROWN, RUEBEN M",2012-11-20,2015-03-17
8984565,2424,"BROWN, RUEBEN M",2012-11-20,2015-03-17
8984565,2424,"BROWN, RUEBEN M",2012-11-20,2015-03-17
8167141,1778,"GONZALEZ, MADELINE",2008-09-09,2012-05-01
7472178,2155,"ISMAIL, SHAWKI SAIF",2002-04-01,2008-12-30
7697492,2419,"SAM, PHIRIN",2005-06-23,2010-04-13
8022118,1764,"BOYLE, ROBERT C",2006-12-22,2011-09-20
9253239,,,,
8341679,2424,"BROWN, RUEBEN M",2009-09-22,2012-12-25
8341679,2424,"BROWN, RUEBEN M",2009-09-22,2012-12-25
8341679,2424,"BROWN, RUEBEN M",2009-09-22,2012-12-25
8450249,1764,"BOYLE, ROBERT C",2011-08-11,2013-05-28
6888919,2882,"HO, ALLEN C",2001-11-02,2005-05-03
8426498,1764,"BOYLE, ROBERT C",2011-08-11,2013-04-23
6888919,2882,"HO, ALLEN C",2001-11-02,2005-05-03
8450250,1764,"BOYLE, ROBERT C",2011-08-11,2013-05-28
8132720,3687,"RUDY, ANDREW J",2008-05-15,2012-03-13
7808488,2629,"OSORIO, RICARDO",2007-03-29,2010-10-05
8612536,2456,"AHMED, MOHAMMED",2011-06-30,2013-12-17
8073931,2453,"LIM, KRISNA",2008-08-25,2011-12-06
8680591,2898,"BACHNER, ROBERT G",2010-09-17,2014-03-25
8478844,2451,"MEJIA, ANTHONY",2008-08-12,2013-07-02
8394618,1652,"FRONDA, CHRISTIAN L",2010-06-21,2013-03-12
7737844,2612,"MULLEN, THOMAS J",2006-12-14,2010-06-15
8478844,2451,"MEJIA, ANTHONY",2008-08-12,2013-07-02
7669678,3616,"ILAN, RUTH",2004-12-20,2010-03-02
7682243,3714,"MCCLELLAN, JAMES S",2006-12-17,2010-03-23
8473619,2451,"MEJIA, ANTHONY",2008-08-11,2013-06-25
8473619,2451,"MEJIA, ANTHONY",2008-08-11,2013-06-25
7468661,2612,"PHAM, TOAN NGOC",2006-03-31,2008-12-23
9141720,2144,"STORK, KYLE R",2014-07-11,2015-09-22
9141720,2144,"STORK, KYLE R",2014-07-11,2015-09-22
9141720,2144,"STORK, KYLE R",2014-07-11,2015-09-22
9141720,2144,"STORK, KYLE R",2014-07-11,2015-09-22
7382334,2629,"LEWIS, DAVID LEE",1998-07-18,2008-06-03
8233471,2474,"ALIA, CURTIS A",2009-06-11,2012-07-31
8233471,2474,"ALIA, CURTIS A",2009-06-11,2012-07-31
9020320,2874,"STAHL, MICHAEL J",2013-01-22,2015-04-28
RE41148,1617,"WANG, SHENGJUN",2005-03-24,2010-02-23
7563584,1641,"GABEL, GAILENE",2002-07-10,2009-07-21
7695926,1641,"GABEL, GAILENE",2007-01-18,2010-04-13
8078436,2123,"COTHRAN, BERNARD E",2008-10-16,2011-12-13
6513058,2153,"LIM, KRISNA",2001-02-27,2003-01-28
8818770,2123,"PIERRE LOUIS, ANDRE",2012-04-03,2014-08-26
7109035,1651,"WITZ, JEAN C",2003-06-27,2006-09-19
8825454,2123,"PIERRE LOUIS, ANDRE",2012-05-17,2014-09-02
9102762,1656,"DESAI, ANAND U",2012-01-13,2015-08-11
8538226,2881,"VANORE, DAVID A",2009-10-09,2013-09-17
7306504,3711,"RICCI, JOHN A",2004-07-12,2007-12-11
6849897,2812,"BOOTH, RICHARD A",2003-04-24,2005-02-01
6020259,2812,"EVERHART, CARIDAD",1997-05-01,2000-02-01
8209152,2123,"PIERRE LOUIS, ANDRE",2009-05-15,2012-06-26
6020259,2812,"EVERHART, CARIDAD",1997-05-01,2000-02-01
6088270,2824,"ZARABIAN, AMIR",1994-08-02,2000-07-11
6699789,2813,"SMOOT, STEPHEN W",2002-03-27,2004-03-02
6195302,2818,"HOANG, HUAN",2000-01-27,2001-02-27
6195302,2818,"HOANG, HUAN",2000-01-27,2001-02-27
5761112,2818,"HO, HOAI V",1996-09-20,1998-06-02
7157456,1626,"ANDERSON, REBECCA L",2002-06-24,2007-01-02
7585860,1626,"ANDERSON, REBECCA L",2008-02-07,2009-09-08
7592339,1626,"ANDERSON, REBECCA L",2006-07-27,2009-09-22
7144296,3765,"HALE, GLORIA M",2005-02-07,2006-12-05
6530944,3739,"GIBSON, ROY DEAN",2001-02-08,2003-03-11
6685730,3739,"GIBSON, ROY DEAN",2002-09-25,2004-02-03
6331415,1644,"GAMBEL, PHILLIP",1988-06-10,2001-12-18
6516236,2125,"CABRERA, ZOILA E",2001-12-10,2003-02-04
8073557,2121,"KASENGE, CHARLES R",2009-03-18,2011-12-06
8899420,3728,"ACKUN, JACOB K",2013-09-04,2014-12-02
6211907,2613,"BRITTON, HOWARD W",1999-06-08,2001-04-03
6936851,2811,"KANG, DONGHEE",2003-03-21,2005-08-30
8236504,1637,"KIM, YOUNG J",2010-06-30,2012-08-07
8236504,1637,"KIM, YOUNG J",2010-06-30,2012-08-07
8960196,3771,"DOUGLAS, STEVEN O",2013-05-29,2015-02-24
7804948,2614,"HONG, HARRY S",2004-12-22,2010-09-28
8960196,3771,"DOUGLAS, STEVEN O",2013-05-29,2015-02-24
8992608,3774,"SCHILLINGER, ANN M",2009-06-26,2015-03-31
9119931,3649,"MATTER, KRISTEN CLARETTE",2014-07-31,2015-09-01
9119931,3649,"MATTER, KRISTEN CLARETTE",2014-07-31,2015-09-01
9074027,3772,"BROWN, MICHAEL A",2013-06-05,2015-07-07
9119931,3649,"MATTER, KRISTEN CLARETTE",2014-07-31,2015-09-01
9119931,3649,"MATTER, KRISTEN CLARETTE",2014-07-31,2015-09-01
9074029,3772,"BROWN, MICHAEL A",2014-02-10,2015-07-07
7910833,2835,"MAYO III, WILLIAM H",2008-05-27,2011-03-22
8218481,2478,"KHAJURIA, SHRIPAL K",2010-07-07,2012-07-10
6099882,1761,"CANO, MILTON I",1999-06-07,2000-08-08
6099882,1761,"CANO, MILTON I",1999-06-07,2000-08-08
6915560,3726,"JIMENEZ, MARC QUEMUEL",2003-05-23,2005-07-12
7196611,2121,"PATEL, RAMESH B",2003-04-17,2007-03-27
7690920,3732,"LEWIS, RALPH A",2005-04-15,2010-04-06
8751031,2127,"SIVANESAN, SIVALINGAM",2008-12-30,2014-06-10
7197297,2617,"PHUONG, DAI",2004-02-19,2007-03-27
6302230,3618,"LUBY, MATTHEW D",1999-06-04,2001-10-16
7358174,2818,"NHU, DAVID",2005-04-12,2008-04-15
6629666,3654,"JILLIONS, JOHN M",2001-07-11,2003-10-07
8827111,3651,"COLLINS, MICHAEL",2005-12-06,2014-09-09
9124718,3684,"POND, ROBERT M",2014-03-31,2015-09-01
9118693,3684,"POND, ROBERT M",2014-03-31,2015-08-25
6862208,2818,"TRAN, MICHAEL THANH",2003-04-11,2005-03-01
D621645,2913,"VINSON, BRIAN N",2010-02-09,2010-08-17
9124717,3684,"POND, ROBERT M",2014-03-31,2015-09-01
9144326,3651,"COLLINS, MICHAEL",2014-08-14,2015-09-29
D612646,2911,"VINSON, BRIAN N",2009-09-25,2010-03-30
D621644,2913,"VINSON, BRIAN N",2010-02-09,2010-08-17
D595074,2911,"VINSON, BRIAN N",2009-02-06,2009-06-30
8892465,3684,"POND, ROBERT M",2014-06-11,2014-11-18
8917772,,,,
8917772,,,,
8654855,2483,"AN, SHAWN S",2013-01-18,2014-02-18
8654855,2483,"AN, SHAWN S",2013-01-18,2014-02-18
7552080,3695,"SUBRAMANIAN, NARAYANSWAMY",2001-03-09,2009-06-23
8218481,2478,"KHAJURIA, SHRIPAL K",2010-07-07,2012-07-10
6849946,2823,"LEE, HSIEN MING",2001-02-07,2005-02-01
9054728,2845,"NGUYEN, LINH V",2014-09-24,2015-06-09
RE45725,2866,"FETZNER, TIFFANY A",2013-10-14,2015-10-06
8062718,1784,"AUSTIN, AARON",2010-04-05,2011-11-22
8993077,1784,"KRUPICKA, ADAM C",2011-11-22,2015-03-31
8523532,2129,"FINK, THOMAS ANDREW",2009-04-02,2013-09-03
8888465,2129,"FINK, THOMAS ANDREW",2013-08-16,2014-11-18
7206978,2111,"DANG, KHANH",2004-05-27,2007-04-17
9216025,3733,"PHILOGENE, PEDRO",2012-02-27,2015-12-22
7334150,2115,"CAO, CHUN",2004-12-03,2008-02-19
6700602,2613,"WONG, ALLEN C",2000-02-22,2004-03-02
9182027,3654,"LIU, HENRY Y",2011-12-06,2015-11-10
9444868,2646,"SIDDIQUI, KASHIF",2015-06-23,2016-09-13
9164506,3661,"NOLAN, PETER D",2014-08-28,2015-10-20
9231853,2445,"COULTER, KENNETH R",2014-07-16,2016-01-05
9345285,3765,"CARTER, CAMERON A",2010-12-14,2016-05-24
7161319,2837,"SAN MARTIN, EDGARDO",2003-11-19,2007-01-09
9339079,3765,"CARTER, CAMERON A",2015-11-10,2016-05-17
8630436,2655,"LE, HUYEN D",2010-05-07,2014-01-14
8976995,2655,"LE, HUYEN D",2013-12-17,2015-03-10
8685048,3731,"SEVERSON, RYAN J",2013-04-16,2014-04-01
8685048,3731,"SEVERSON, RYAN J",2013-04-16,2014-04-01
8709027,3731,"SEVERSON, RYAN J",2013-04-17,2014-04-29
8709027,3731,"SEVERSON, RYAN J",2013-04-17,2014-04-29
8974371,3779,"KASZTEJNA, MATTHEW JOHN",2011-12-16,2015-03-10
8641525,3717,"HYLINSKI, STEVEN J",2011-06-17,2014-02-04
9089770,3717,"HYLINSKI, STEVEN J",2013-12-27,2015-07-28
8576389,2886,"NGUYEN, TU T",2012-11-26,2013-11-05
9170173,2453,"NGUYEN, TU T",2013-10-02,2015-10-27
6340189,3612,"MORROW, JASON S",1999-12-17,2002-01-22
7752649,2467,"MOORE  JR, MICHAEL J",1995-05-24,2010-07-06
7752649,2467,"MOORE  JR, MICHAEL J",1995-05-24,2010-07-06
7752650,2467,"MOORE  JR, MICHAEL J",1995-06-02,2010-07-06
7200582,2129,"HIRL, JOSEPH P",2003-03-31,2007-04-03
9234651,2875,"GRAMLING, SEAN P",2013-10-15,2016-01-12
5825651,2787,"KRIESS, KEVIN A",1996-09-03,1998-10-20
7464064,2129,"HIRL, JOSEPH P",2007-04-02,2008-12-09
6405308,2182,"MAI, RIJUE",1998-10-03,2002-06-11
6675294,2182,"MAI, RIJUE",2002-04-25,2004-01-06
7882057,2129,"COUGHLAN, PETER D",2004-10-04,2011-02-01
7882057,2129,"COUGHLAN, PETER D",2004-10-04,2011-02-01
7780890,1791,"HUSON, MONICA ANNE",2007-06-13,2010-08-24
6545207,2837,"DONELS, JEFFREY",2002-05-03,2003-04-08
8966144,2181,"LEE, CHUN KUAN",2006-08-24,2015-02-24
8079086,2431,"REVAK, CHRISTOPHER A",2009-05-26,2011-12-13
9189437,2181,"LEE, CHUN KUAN",2006-08-24,2015-11-17
8225408,2437,"WILLIAMS, JEFFERY L",2004-08-30,2012-07-17
8504746,2181,"LEE, CHUN KUAN",2010-09-27,2013-08-06
9273455,3754,"LE, HUYEN D",2014-09-17,2016-03-01
8438221,2445,"JOO, JOSHUA",2011-12-05,2013-05-07
9115071,1672,"VALENROD, YEVGENY",2013-06-14,2015-08-25
8940932,1672,"VALENROD, YEVGENY",2013-03-20,2015-01-27
9162958,1672,"VALENROD, YEVGENY",2013-06-17,2015-10-20
9073843,1672,"MURESAN, ANA Z",2013-06-14,2015-07-07
9006483,1672,"VALENROD, YEVGENY",2014-08-11,2015-04-14
