patentId,Art Unit,Examiner Name


"8028469,3644,""PALO, FRANCIS T"""

"8622984,3761,""KIDWELL, MICHELE M"""

"8195415,2857,""RAYMOND, EDWARD"""

"7526784,2421,""VU, NGOC K"""

RE044079,None,None

"8401682,2654,""MEI, XU"""

8291499,None,None

"8364295,2654,""MEI, XU"""

"8504631,2455,""LAZARO, DAVID R"""

"6252004,1713,""EGWIM, KELECHI CHIDI"""

"6515262,3742,""PELHAM, JOSEPH MOORE"""

"6624392,3742,""PELHAM, JOSEPH MOORE"""

"8504628,2455,""TRAN, PHILIP B"""

"7806896,3733,""PHILOGENE, PEDRO"""

"7966372,2455,""TRAN, PHILIP B"""

"6606581,2857,""SUAREZ, FELIX E"""

"8468199,2455,""TRAN, PHILIP B"""

RE043707,None,None

"8329216,1611,""CHANNAVAJJALA, LAKSHMI SARADA"""

"8309122,1611,""CHANNAVAJJALA, LAKSHMI SARADA"""

"6306141,3764,""YU, JUSTINE ROMANG"""

"6289993,3672,""NEUDER, WILLIAM P"""

"8085966,2614,""ROBINSON, RYAN C"""

"8041805,2443,""SHIN, KYUNG H"""

"8286561,3637,""CHEN, JOSE V"""

"6690273,2632,""CROSLAND, DONNIE L"""

"6317039,2632,""CROSLAND, DONNIE L"""

"8528778,3788,""COLLINS, RAVEN"""

"7579019,1616,""FISHER, ABIGAIL L"""

"6635280,1615,""BENNETT, RACHEL M"""

"6340475,1615,""SEIDLECK, BRIAN K"""

"6340475,1615,""SEIDLECK, BRIAN K"""

"7728132,1624,""BALASUBRAMANIAN, VENKATARAMAN"""

"7543318,2421,""LONSBERRY, HUNTER B"""

"6823269,2863,""LE, JOHN H"""

"5505788,1757,""BARTON, JEFFREY THOMAS"""

RE038988,None,None

"6754594,2857,""BARBEE, MANUEL L"""

"8000906,2857,""BARBEE, MANUEL L"""

"7571062,2857,""BARBEE, MANUEL L"""

"6476858,2613,""WONG, ALLEN C"""

"6482228,3738,""MATTHEWS, WILLIAM H"""

"7310111,2621,""WONG, ALLEN C"""

"6833686,2838,""TSO, EDWARD H"""

"8299032,1656,""LIU, SAMUEL W"""

"6034623,2686,""LIM, STEVEN"""

"7188180,2153,""LIM, KRISNA"""

"8373012,1772,""DANG, THUAN D"""

"7987274,2453,""LIM, KRISNA"""

"7987274,2453,""LIM, KRISNA"""

"7188180,2153,""LIM, KRISNA"""

"7085820,2153,""STRANGE, AARON N"""

"8359007,2646,""WASHINGTON, ERIKA ALISE"""

"8359007,2646,""WASHINGTON, ERIKA ALISE"""

"8426813,2884,""LEE, SHUN K"""

"5004643,1786,""CHRISS, JENNIFER A"""

"8346894,2448,""VU, VIET D"""

"8346894,2448,""VU, VIET D"""

"6415316,2152,""VAUGHN JR, WILLIAM C"""

"8217612,2832,""FLETCHER, MARLON T"""

"7579802,2837,""FLETCHER, MARLON T"""

"5500819,2827,""LAPPAS, JASON"""

"6967861,2824,""PHUNG, ANH K"""

"7370285,2179,""ENGLAND, SARA M"""

"8024668,2172,""ENGLAND, SARA M"""

"6606185,2873,""LESTER, EVELYN A"""

"8371043,3765,""BAYS, MARIE D"""

"8613148,3765,""BAYS, MARIE D"""

"7940652,2472,""LIU, SIMING"""

"6445645,2824,""TRAN, ANDREW Q"""

"6385128,2824,""TRAN, ANDREW Q"""

RE043994,None,None

"8162989,3733,""HOFFMAN, MARY C"""

"8117282,2454,""CHANG, JUNGWON"""

"7535895,2416,""HOM, SHICK C"""

"8301466,3626,""CHNG, JOY POH  AI"""

"8193496,2884,""LEE, SHUN K"""

"6612985,3736,""MCCROSKY, DAVID J"""

"7587469,2457,""SALAD, ABDULLAHI ELMI"""

"5779566,3711,""SAGER, MARK ALAN"""

"5779566,3711,""SAGER, MARK ALAN"""

"7365871,2625,""SAFAIPOUR, HOUSHANG"""

"8597041,2833,""CHAMBERS, TRAVIS SLOAN"""

"8562366,2833,""CHAMBERS, TRAVIS SLOAN"""

"7147759,1753,""MCDONALD, RODNEY GLENN"""

"7147759,1753,""MCDONALD, RODNEY GLENN"""

"7147759,1753,""MCDONALD, RODNEY GLENN"""

"7147759,1753,""MCDONALD, RODNEY GLENN"""

"7147759,1753,""MCDONALD, RODNEY GLENN"""

"8093823,2821,""TRAN, CHUC"""

"7921356,2176,""TRAN, QUOC A"""

"8354450,1629,""WEDDINGTON, KEVIN E"""

"6323853,2173,""DELA TORRE, CRESCELLE N"""

"8623077,3774,""STEWART, ALVIN J"""

"5563883,2603,""SAFOUREK, BENEDICT V"""

"7808184,2821,""LE, TUNG X"""

"7808184,2821,""LE, TUNG X"""

"7737843,2612,""MULLEN, THOMAS J"""

"7145710,2873,""BEN, LOHA"""

"7664395,2872,""AMARI, ALESSANDRO V"""

"8089683,2873,""BEN, LOHA"""

"6983196,2125,""PALADINI, ALBERT WILLIAM"""

"8335033,2872,""BEN, LOHA"""

"8383675,1629,""POLANSKY, GREGG"""

"5463750,2185,""KIM, KENNETH S"""

"7811421,1795,""MCDONALD, RODNEY GLENN"""

"7811421,1795,""MCDONALD, RODNEY GLENN"""

"7096358,2132,""DARROW, JUSTIN T"""

"7811421,1795,""MCDONALD, RODNEY GLENN"""

"7631191,2434,""POWERS, WILLIAM S"""

"5602524,2617,""WU, DANIEL J"""

"8125155,2821,""LE, TUNG X"""

"8125155,2821,""LE, TUNG X"""

"7188180,2153,""LIM, KRISNA"""

"7188180,2153,""LIM, KRISNA"""

"7987274,2453,""LIM, KRISNA"""

"7987274,2453,""LIM, KRISNA"""

"8051181,2453,""LIM, KRISNA"""

"8051181,2453,""LIM, KRISNA"""

"8361156,3733,""BRAY, STUART SAMUEL"""

"7769605,3686,""PAULSON, SHEETAL R."""

"5910988,2131,""CHACE, CHRISTIAN"""

"6032137,3685,""HAYES, JOHN W"""

"5910988,2131,""CHACE, CHRISTIAN"""

"8171553,2492,""DAVIS, ZACHARY A"""

"7899167,2614,""SHAH, ANTIM G"""

"6853142,2821,""LEE, WILSON"""

"6853142,2821,""LEE, WILSON"""

"6853142,2821,""LEE, WILSON"""

"6853142,2821,""LEE, WILSON"""

"6853142,2821,""LEE, WILSON"""

"5790793,2463,""RINEHART, MARK H"""

"7136392,2616,""PATEL, AJIT"""

"7382771,2614,""DEANE JR, WILLIAM J"""

"6775356,2643,""CHAN, WING F"""

"6974569,1615,""SHEIKH, HUMERA N"""

"6451300,1615,""HOWARD, SHARON LEE"""

RE043563,None,None

"RE43531,3765,""HALE, GLORIA M"""

"6725107,3713,""CHERUBIN, YVESTE GILBERTE"""

"8534497,3754,""BUECHNER, PATRICK M"""

"8673550,1645,""SWARTZ, RODNEY P"""

"8673550,1645,""SWARTZ, RODNEY P"""

"8023580,2611,""HA, DAC V"""

"8023580,2611,""HA, DAC V"""

"8023580,2611,""HA, DAC V"""

"8023580,2611,""HA, DAC V"""

"7604716,1795,""MCDONALD, RODNEY GLENN"""

"7604716,1795,""MCDONALD, RODNEY GLENN"""

"7604716,1795,""MCDONALD, RODNEY GLENN"""

"7604716,1795,""MCDONALD, RODNEY GLENN"""

"6432586,1745,""MARTIN, ANGELA J"""

"8380244,2646,""TAYLOR, BARRY W"""

"8156236,2445,""BHATIA, AJAY M"""

"7496674,2455,""TRAN, PHILIP B"""

"7921320,2115,""BAE, JI H"""

"7921320,2115,""BAE, JI H"""

"8484741,2494,""GERGISO, TECHANE"""

"5959633,2617,""NGUYEN, PHU K"""

"6057854,2173,""VU, KIEU D"""

"6552732,2671,""SANTIAGO, ENRIQUE L"""

"7315406,2625,""LEE, CHEUKFAN"""

"7315406,2625,""LEE, CHEUKFAN"""

"7315406,2625,""LEE, CHEUKFAN"""

"8488173,2673,""POPOVICI, DOV"""

"7477410,2625,""POPOVICI, DOV"""

"8217902,2629,""HICKS, CHARLES V"""

D0525731,None,None

"8036988,3691,""SHRESTHA, BIJENDRA K"""

"7840486,3691,""SHRESTHA, BIJENDRA K"""

"7916906,2624,""RICE, ELISA M"""

8405147,None,None

"6977944,2664,""PHAM, BRENDA H"""

"5712870,2645,""TRAN, CONGVAN"""

"6316023,1616,""WILLIAMSON, MICHAEL A"""

"6335031,1616,""WILLIAMSON, MICHAEL A"""

"RE44453,3778,""MATTER, KRISTEN CLARETTE"""

"6754195,2664,""SCHULTZ, WILLIAM C"""

"6754195,2664,""SCHULTZ, WILLIAM C"""

"D526429,2916,""JACKSON, MARCUS A"""

"8278351,1629,""POLANSKY, GREGG"""

"8135398,2617,""HUA, QUAN M"""

"6502135,2153,""LIM, KRISNA"""

"6448274,1625,""MORRIS, PATRICIA L"""

"5592555,2131,""CHACE, CHRISTIAN"""

"7997442,3781,""HICKS, ROBERT J"""

"7330817,3629,""OUELLETTE, JONATHAN P"""

"5502689,2107,""MISKA, VIT W"""

"5530597,2184,""TSAI, HENRY"""

"6038295,2645,""ENG, GEORGE"""

"7455134,3618,""COLLADO, CYNTHIA FRANCISCA"""

"8214097,3667,""SHAFI, MUHAMMAD"""

"7104347,3616,""DUNN, DAVID R"""

"8297662,3726,""CHANG, RICK KILTAE"""

"8375543,3726,""CHANG, RICK KILTAE"""

"6151604,2161,""MOFIZ, APU M"""

"6151604,2161,""MOFIZ, APU M"""

"6163775,2161,""MOFIZ, APU M"""

"6163775,2161,""MOFIZ, APU M"""

"6896775,1753,""MCDONALD, RODNEY GLENN"""

"7104347,3616,""DUNN, DAVID R"""

"6896773,1753,""MCDONALD, RODNEY GLENN"""

"8273565,1656,""KIM, ALEXANDER D"""

"8149124,2612,""MULLEN, THOMAS J"""

"7068430,2872,""ASSAF, FAYEZ G"""

"7864503,2831,""HA, NGUYEN T"""

"6259381,2632,""SWARTHOUT, BRENT"""

"8278351,1629,""POLANSKY, GREGG"""

"6826694,2137,""SMITHERS, MATTHEW"""

"8466795,2685,""MULLEN, THOMAS J"""

"8466795,2685,""MULLEN, THOMAS J"""

"6095661,2875,""ZEADE, BERTRAND"""

"8404298,1793,""HEGGESTAD, HELEN F"""

"6624843,2613,""DIEP, NHON THANH"""

"7145442,2612,""MULLEN, THOMAS J"""

"7167503,2611,""VO, DON NGUYEN"""

"6493377,2631,""VO, DON NGUYEN"""

"6805779,2821,""VO, TUYET THI"""

"7119960,2872,""ASSAF, FAYEZ G"""

"7145442,2612,""MULLEN, THOMAS J"""

"7145442,2612,""MULLEN, THOMAS J"""

"7145442,2612,""MULLEN, THOMAS J"""

"7145442,2612,""MULLEN, THOMAS J"""

"6896775,1753,""MCDONALD, RODNEY GLENN"""

"7348723,2875,""TRUONG, BAO Q"""

"6833404,1713,""MULCAHY, PETER D"""

"7870249,2456,""SALAD, ABDULLAHI ELMI"""

"8426813,2884,""LEE, SHUN K"""

"8193496,2884,""LEE, SHUN K"""

"7490151,2153,""LIM, KRISNA"""

"7418504,2153,""LIM, KRISNA"""

"7418504,2153,""LIM, KRISNA"""

"7418504,2153,""LIM, KRISNA"""

"7921211,2453,""LIM, KRISNA"""

"7921211,2453,""LIM, KRISNA"""

"7413048,3616,""TO, TOAN C"""

"7921211,2453,""LIM, KRISNA"""

"7976060,3616,""BECK, KAREN"""

"8235416,3616,""WILHELM, TIMOTHY"""

"8041483,3667,""MARC, MCDIEUNEL"""

"7082365,3661,""BEAULIEU, YONEL"""

"7321826,3661,""BEAULIEU, YONEL"""

"8014939,3661,""BEAULIEU, YONEL"""

"8301371,3663,""BEAULIEU, YONEL"""

"6955677,3732,""PHILOGENE, PEDRO"""

"6560604,2171,""COBY, FRANTZ"""

"6649155,1615,""TRAN, SUSAN T"""

"8036788,3661,""BEAULIEU, YONEL"""

"6156424,1771,""COLE, ELIZABETH M"""

"7817914,2862,""BLACKMAN, ROCHELLE ANN J"""

"7817914,2862,""BLACKMAN, ROCHELLE ANN J"""

"7650210,3661,""BEAULIEU, YONEL"""

"6738697,3661,""BEAULIEU, YONEL"""

"5513129,2414,""RAMIREZ, ELLIS B"""

"8278351,1629,""POLANSKY, GREGG"""

"7630802,3661,""BEAULIEU, YONEL"""

"7630802,3661,""BEAULIEU, YONEL"""

"6676609,3742,""CAMPBELL, THOR S"""

"7856315,3661,""CAMBY, RICHARD M"""

"7004913,3742,""CAMPBELL, THOR S"""

"6258044,3736,""MARMOR II, CHARLES ALAN"""

"7630802,3661,""BEAULIEU, YONEL"""

"6746078,3636,""BARFIELD, ANTHONY DERRELL"""

"6738697,3661,""BEAULIEU, YONEL"""

"6772057,3663,""TO, TUAN C"""

"5845000,2665,""COUSO, YON JUNG"""

"8217612,2832,""FLETCHER, MARLON T"""

"7548037,2837,""FLETCHER, MARLON T"""

"7579802,2837,""FLETCHER, MARLON T"""

"6723340,1617,""WEBMAN, EDWARD J"""

"6723340,1617,""WEBMAN, EDWARD J"""

"6340475,1615,""SEIDLECK, BRIAN K"""

"6340475,1615,""SEIDLECK, BRIAN K"""

"6635280,1615,""BENNETT, RACHEL M"""

"6635280,1615,""BENNETT, RACHEL M"""

"7413048,3616,""TO, TOAN C"""

"7976060,3616,""BECK, KAREN"""

"8235416,3616,""WILHELM, TIMOTHY"""

"5745574,3642,""CAIN, DAVID C"""

"7735932,3636,""MCPARTLIN, SARAH BURNHAM"""

"7775602,3636,""MCPARTLIN, SARAH BURNHAM"""

8360517,None,None

"6804346,2642,""DEANE JR, WILLIAM J"""

"7229129,3636,""WHITE, RODNEY BARNETT"""

"7637573,3636,""MCPARTLIN, SARAH BURNHAM"""

"6840576,3636,""BARFIELD, ANTHONY DERRELL"""

"8466795,2685,""MULLEN, THOMAS J"""

"7666103,3711,""NGUYEN, KIEN T"""

"6314409,3662,""GREGORY, BERNARR E"""

"6314409,3662,""GREGORY, BERNARR E"""

"7047482,2176,""HUTTON JR, WILLIAM D"""

"8337856,1643,""NATARAJAN, MEERA"""

"6691038,2863,""TAYLOR, VICTOR J"""

"6432586,1745,""MARTIN, ANGELA J"""

"6432586,1745,""MARTIN, ANGELA J"""

"6715084,2131,""HUA, LY"""

"6715084,2131,""HUA, LY"""

"7136995,2137,""CALLAHAN, PAUL E"""

"8396791,3692,""MADAMBA, CLIFFORD B"""

"7054830,3628,""POINVIL, FRANTZY"""

"6805779,2821,""VO, TUYET THI"""

"7162967,3617,""SOTELO, JESUS D"""

"7080607,3617,""SOTELO, JESUS D"""

"7293520,3617,""SOTELO, JESUS D"""

"8539275,2115,""BAE, JI H"""

"7870249,2456,""SALAD, ABDULLAHI ELMI"""

"6432586,1745,""MARTIN, ANGELA J"""

"8133903,1627,""BETTON, TIMOTHY E"""

"5793302,2683,""ZIMMERMAN, BRIAN A"""

"5593417,3775,""TRUONG, KEVIN THAO"""

"8477766,2653,""PATEL, HEMANT SHANTILAL"""

"5905627,2831,""DINKINS, ANTHONY"""

"6628314,2173,""NGUYEN, CAO H"""

"6628314,2173,""NGUYEN, CAO H"""

"6517453,3712,""RICCI, JOHN A"""

"5978791,2161,""MOFIZ, APU M"""

"6786625,2875,""NEGRON, ISMAEL"""

"7110744,2618,""PAN, YUWEN"""

"7128329,3611,""LUM VANNUCCI, LEE SIN YEE"""

"7828314,3611,""HURLEY, KEVIN"""

"8028323,2448,""LUU, LE HIEN"""

"7510299,2885,""NEGRON, ISMAEL"""

"8230099,2454,""WASEL, MOHAMED A"""

"6484035,2683,""PEREZ GUTIERREZ, RAFAEL"""

RE043990,None,None

"6934945,2143,""NGUYEN, PHUOC H"""

"6108686,2447,""HWANG, JOON H"""

"7835689,2618,""NGUYEN, TU X"""

"6314409,3662,""GREGORY, BERNARR E"""

"7302683,2143,""NGUYEN, PHUOC H"""

"7917082,2618,""NGUYEN, TU X"""

"6314409,3662,""GREGORY, BERNARR E"""

"8214873,2448,""LUU, LE HIEN"""

"5745574,3642,""CAIN, DAVID C"""

"6831556,2632,""POPE, DARYL C"""

"6896773,1753,""MCDONALD, RODNEY GLENN"""

"8590838,3641,""LEE, BENJAMIN P"""

"7075585,2622,""KOSTAK, VICTOR R"""

"7584071,2863,""WASHBURN, DOUGLAS N"""

"8071073,1628,""HEYER, DENNIS"""

"8106748,2612,""MA, KAM WAN"""

"8458356,2454,""WASEL, MOHAMED A"""

"6618593,2685,""SMITH, SHEILA B"""

"6676446,2833,""LUEBKE, RENEE S"""

"8050652,2618,""TRAN, PABLO N"""

"6628314,2173,""NGUYEN, CAO H"""

"8318813,1611,""ROBINSON, LISBETH C"""

"8045952,2618,""TRAN, PABLO N"""

"8469113,3671,""PEZZUTO, ROBERT ERIC"""

"6628314,2173,""NGUYEN, CAO H"""

"6628314,2173,""NGUYEN, CAO H"""

"6856687,2132,""PEESO, THOMAS R"""

"5563883,2603,""SAFOUREK, BENEDICT V"""

"8577003,2652,""SHAH, ANTIM G"""

"7546933,3781,""HICKS, ROBERT J"""

"7468661,2612,""PHAM, TOAN NGOC"""

"8133903,1627,""BETTON, TIMOTHY E"""

"5755725,3731,""WOO, JULIAN W"""

"8403815,3764,""CROW, STEPHEN R"""

"7654936,3764,""CROW, STEPHEN R"""

"8300285,2673,""LEE, CHEUKFAN"""

"8585343,3652,""RUDAWITZ, JOSHUA I"""

"8142413,3767,""OSINSKI, BRADLEY JAMES"""

"8048032,3767,""OSINSKI, BRADLEY JAMES"""

"8048032,3767,""OSINSKI, BRADLEY JAMES"""

"8292850,3767,""OSINSKI, BRADLEY JAMES"""

"8292850,3767,""OSINSKI, BRADLEY JAMES"""

"8622832,3716,""D'AGOSTINO, PAUL ANTHONY"""

"6805779,2821,""VO, TUYET THI"""

"8214873,2448,""LUU, LE HIEN"""

"7975726,3754,""HOOK, JAMES F"""

"7983678,2617,""AJAYI, JOEL"""

"8667991,3754,""HOOK, JAMES F"""

"8024395,2442,""HAMZA, FARUK"""

"8667992,3754,""HOOK, JAMES F"""

"6911652,2878,""HANNAHER, CONSTANTINE"""

"8166096,2466,""HAMZA, FARUK"""

"8349054,1776,""LAWRENCE JR, FRANK M"""

"8567155,3635,""WENDELL, MARK R"""

"RE43707,2624,""TABATABAI, ABOLFAZL"""

"6258044,3736,""MARMOR II, CHARLES ALAN"""

"6603835,2645,""HOOSAIN, ALLAN"""

"7147759,1753,""MCDONALD, RODNEY GLENN"""

"7147759,1753,""MCDONALD, RODNEY GLENN"""

"7577970,2421,""SCHNURR, JOHN R"""

"8324283,1612,""PACKARD, BENJAMIN J"""

"6636591,2643,""TRAN, QUOC DUC"""

"6826694,2137,""SMITHERS, MATTHEW"""

"6121960,2675,""ENGLISH, ALECIA DIANE"""

"6738155,2626,""WALLERSON, MARK E"""

"6738155,2626,""WALLERSON, MARK E"""

"6611349,2624,""GRANT II, JEROME"""

"6611349,2624,""GRANT II, JEROME"""

"6715084,2131,""HUA, LY"""

"8652378,1742,""YI, STELLA KIM"""

"5989569,1614,""ROSE, SHEP K"""

"6045811,1614,""ROSE, SHEP K"""

"7122199,1655,""GITOMER, RALPH J"""

"7808184,2821,""LE, TUNG X"""

"7811421,1795,""MCDONALD, RODNEY GLENN"""

"6715084,2131,""HUA, LY"""

"7811421,1795,""MCDONALD, RODNEY GLENN"""

"7808184,2821,""LE, TUNG X"""

"8639053,2667,""CUNNINGHAM, GREGORY F"""

"7811421,1795,""MCDONALD, RODNEY GLENN"""

"8266000,3695,""HAMMOND  III, THOMAS M"""

"7604716,1795,""MCDONALD, RODNEY GLENN"""

"7604716,1795,""MCDONALD, RODNEY GLENN"""

"7265792,2622,""KOSTAK, VICTOR R"""

"7324637,2614,""HONG, HARRY S"""

"7010536,2161,""NGUYEN, CAM LINH T"""

"7866397,3672,""DANG, HOANG C"""

"6404953,2874,""PALMER, PHAN T H"""

"6853142,2821,""LEE, WILSON"""

"6853142,2821,""LEE, WILSON"""

"6805779,2821,""VO, TUYET THI"""

"6853142,2821,""LEE, WILSON"""

"6482228,3738,""MATTHEWS, WILLIAM H"""

"8340260,2468,""CHU, WUTCHUNG"""

"7529357,2614,""GAUTHIER, GERALD"""

"6853142,2821,""LEE, WILSON"""

"6805779,2821,""VO, TUYET THI"""

"6805779,2821,""VO, TUYET THI"""

"8482274,2858,""BALDRIDGE, BENJAMIN M"""

"8725165,2652,""NGUYEN, QUYNH H"""

"8482274,2858,""BALDRIDGE, BENJAMIN M"""

"8536856,2858,""BALDRIDGE, BENJAMIN M"""

"8536856,2858,""BALDRIDGE, BENJAMIN M"""

"8598864,2866,""BALDRIDGE, BENJAMIN M"""

"8598864,2866,""BALDRIDGE, BENJAMIN M"""

"7729530,2624,""MARIAM, DANIEL G"""

"7575748,1643,""NATARAJAN, MEERA"""

"6806652,2821,""ALEMU, EPHREM"""

"7811421,1795,""MCDONALD, RODNEY GLENN"""

"7147759,1753,""MCDONALD, RODNEY GLENN"""

"7604716,1795,""MCDONALD, RODNEY GLENN"""

"8448799,3781,""KIRSCH, ANDREW THOMAS"""

"7811421,1795,""MCDONALD, RODNEY GLENN"""

"7604716,1795,""MCDONALD, RODNEY GLENN"""

"7147759,1753,""MCDONALD, RODNEY GLENN"""

"7811421,1795,""MCDONALD, RODNEY GLENN"""

"7455134,3618,""COLLADO, CYNTHIA FRANCISCA"""

"8412564,3623,""STERRETT, JONATHAN G"""

"7808184,2821,""LE, TUNG X"""

"6805779,2821,""VO, TUYET THI"""

"7808184,2821,""LE, TUNG X"""

"6805779,2821,""VO, TUYET THI"""

"6806652,2821,""ALEMU, EPHREM"""

"6853142,2821,""LEE, WILSON"""

"6806652,2821,""ALEMU, EPHREM"""

"6853142,2821,""LEE, WILSON"""

"6853142,2821,""LEE, WILSON"""

"6853142,2821,""LEE, WILSON"""

RE044459,None,None

"8405726,2486,""RAHAMAN, MOHAMMED S"""

"6845389,2153,""BARQADLE, YASIN M"""

"6250774,2875,""LEE, Y MY QUACH"""

"7559388,3618,""COOLMAN, VAUGHN"""

"6417191,1617,""TRAVERS, RUSSELL S"""

"7581688,3725,""ROSENBAUM, MARK"""

"8227969,2879,""WALFORD, NATALIE K"""

"7798679,2875,""TRUONG, BAO Q"""

"8740864,3763,""GILBERT, ANDREW M"""

"7251466,2618,""VO, NGUYEN THANH"""

"7881150,2824,""SOFOCLEOUS, ALEXANDER"""

"8081536,2824,""SOFOCLEOUS, ALEXANDER"""

"7104347,3616,""DUNN, DAVID R"""

"5922695,1613,""AMBROSE, MICHAEL GEORGE"""

"5935946,1614,""REAMER, JAMES H"""

"5977089,1613,""AMBROSE, MICHAEL GEORGE"""

"6043230,1611,""SRIPADA, PAVANARAM K"""

"8457228,2633,""HA, DAC V"""

"8457228,2633,""HA, DAC V"""

"8457228,2633,""HA, DAC V"""

"8457228,2633,""HA, DAC V"""

"8457228,2633,""HA, DAC V"""

"8457228,2633,""HA, DAC V"""

"7151027,2818,""NHU, DAVID"""

"6462180,1651,""WINSTON, RANDALL O"""

"7063174,3676,""BATES, ZAKIYA W"""

"6978346,2153,""LIM, KRISNA"""

"5943093,2712,""HARRINGTON, ALICIA M"""

"5986701,2612,""XIAO, KE"""

"7237634,3636,""DUNN, DAVID R"""

"8400926,2471,""MEW, KEVIN D"""

"7749178,3771,""DEMILLE, DANTON D"""

"6440138,3747,""HIRSCH, PAUL J"""

"8595546,2113,""BONZO, BRYCE P"""

"8134917,2468,""JAGANNATHAN, MELANIE"""

"6863672,3732,""COMSTOCK, DAVID C"""

"6805779,2821,""VO, TUYET THI"""

"8464299,2646,""BHATTACHARYA, SAM"""

"8396079,2472,""NGUYEN, BRIAN D"""

"5371734,2603,""CHIN, WELLINGTON"""

"6805779,2821,""VO, TUYET THI"""

"6805779,2821,""VO, TUYET THI"""

"7848353,2472,""NGUYEN, BRIAN D"""

"6771970,2681,""NGUYEN, HUY D"""

"6023783,2184,""BEAUSOLIEL JR, ROBERT W"""

"6806652,2821,""ALEMU, EPHREM"""

"8434818,3636,""BARFIELD, ANTHONY DERRELL"""

"8482542,2695,""GIESY, ADAM"""

"8477113,2695,""GIESY, ADAM"""

"6372428,1655,""ZITOMER, STEPHANIE W"""

"6416714,1655,""ZITOMER, STEPHANIE W"""

"6352854,1655,""ZITOMER, STEPHANIE W"""

"6352854,1655,""ZITOMER, STEPHANIE W"""

"6352854,1655,""ZITOMER, STEPHANIE W"""

"5812736,2484,""CHEVALIER, ROBERT"""

"8089370,2612,""TANG, SIGMUND N"""

"7196477,2821,""A, MINH D"""

8362700,None,None

"7429827,2821,""A, MINH D"""

"6884756,1616,""CLARDY, S"""

8435321,None,None

"8574631,1617,""AZPURU, CARLOS A"""

"6806652,2821,""ALEMU, EPHREM"""

"6266518,2681,""GREEN, MIGUEL D"""

"6061551,2745,""BHATTACHARYA, SAM"""

"6370371,2681,""GREEN, MIGUEL D"""

"6978346,2153,""LIM, KRISNA"""

"7188145,2155,""WON, MICHAEL YOUNG"""

"8300285,2673,""LEE, CHEUKFAN"""

"5561811,2448,""BARRY, LANCE LEONARD"""

"6751891,3728,""BAYS, MARIE D"""

"7455357,3636,""CRANMER, LAURIE K"""

"5602831,2607,""MARCELO, MELVIN C"""

"6700551,2821,""HO, TAN"""

"6304715,2615,""TRAN, THAI Q"""

"7054547,2621,""TRAN, THAI Q"""

"6952408,2151,""NGUYEN, VAN KIM T"""

"7665664,2887,""JOHNSON, SONJI N"""

8667065,None,None

"7123117,2832,""MAI, ANH T"""

"8001434,2117,""CHUNG, PHUNG M"""

"8359501,2117,""CHUNG, PHUNG M"""

"7604716,1795,""MCDONALD, RODNEY GLENN"""

"7604716,1795,""MCDONALD, RODNEY GLENN"""

"7604716,1795,""MCDONALD, RODNEY GLENN"""

"7604716,1795,""MCDONALD, RODNEY GLENN"""

"6978346,2153,""LIM, KRISNA"""

"6415280,2177,""HOMERE, JEAN RAYMOND"""

"7802310,2432,""LEMMA, SAMSON B"""

"6928442,2167,""PHAM, KHANH B"""

"5978791,2161,""MOFIZ, APU M"""

"7147759,1753,""MCDONALD, RODNEY GLENN"""

"8516187,2188,""ROJAS, MIDYS"""

"7147759,1753,""MCDONALD, RODNEY GLENN"""

"7147759,1753,""MCDONALD, RODNEY GLENN"""

"7147759,1753,""MCDONALD, RODNEY GLENN"""

"7365871,2625,""SAFAIPOUR, HOUSHANG"""

"7147759,1753,""MCDONALD, RODNEY GLENN"""

"7643168,2625,""SAFAIPOUR, HOUSHANG"""

"7811421,1795,""MCDONALD, RODNEY GLENN"""

"7811421,1795,""MCDONALD, RODNEY GLENN"""

"7811421,1795,""MCDONALD, RODNEY GLENN"""

"8459346,3676,""FULLER, ROBERT EDWARD"""

"8301833,2185,""ROJAS, MIDYS"""

"7808184,2821,""LE, TUNG X"""

"7808184,2821,""LE, TUNG X"""

"8475832,1633,""EPPS -SMITH, JANET L"""

"8264049,2826,""KUO, WENSING W"""

"6806652,2821,""ALEMU, EPHREM"""

"8258547,2892,""HOANG, QUOC DINH"""

